ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
750200,0.256,0.000,0.256,0.000,z3.py:4798(__init__)
254000,0.255,0.000,0.494,0.000,z3.py:3875(<listcomp>)
54400,0.251,0.000,264.139,0.005,predicates.py:8(is_pos_zero)
54400,0.246,0.000,264.077,0.005,predicates.py:11(is_neg_zero)
2500,0.238,0.000,533.384,0.213,operations.py:48(add)
76000,0.235,0.000,1.160,0.000,z3.py:4126(ZeroExt)
88100,0.234,0.000,0.347,0.000,z3core.py:1911(Z3_mk_bvugt)
300100,0.233,0.000,0.474,0.000,z3.py:1693(_has_probe)
86100,0.230,0.000,5.247,0.000,z3.py:3326(__sub__)
105600,0.227,0.000,0.348,0.000,z3core.py:1676(Z3_mk_not)
1288500,0.202,0.000,0.202,0.000,z3printer.py:376(is_string)
782900,0.194,0.000,0.292,0.000,z3.py:8085(is_probe)
18400,0.191,0.000,25.750,0.001,predicates.py:20(is_inf)
1288500,0.186,0.000,0.186,0.000,z3printer.py:142(u)
15800,0.177,0.000,23.284,0.001,predicates.py:53(is_subnormal)
15500,0.147,0.000,0.175,0.000,z3core.py:1991(Z3_mk_bvadd_no_overflow)
54400,0.144,0.000,537.341,0.010,predicates.py:14(is_zero)
26400,0.131,0.000,0.172,0.000,z3core.py:1926(Z3_mk_extract)
46700,0.125,0.000,0.187,0.000,z3core.py:1946(Z3_mk_bvshl)
91900,0.120,0.000,16.767,0.000,constructors.py:8(FloatVar)
26400,0.117,0.000,0.475,0.000,z3.py:3881(Extract)
2500,0.112,0.000,10.521,0.004,operations.py:16(__add_core)
20000,0.108,0.000,22.473,0.001,operations.py:4(abs)
33700,0.089,0.000,2.294,0.000,z3.py:3625(__lshift__)
750200,0.084,0.000,0.084,0.000,z3types.py:59(from_param)
750200,0.080,0.000,0.080,0.000,z3types.py:55(from_param)
280400,0.071,0.000,0.111,0.000,z3.py:10080(is_seq)
26000,0.070,0.000,1.386,0.000,z3.py:3339(__rsub__)
108900,0.061,0.000,44.755,0.000,constructors.py:46(FloatValZero)
254000,0.059,0.000,0.086,0.000,z3.py:10335(is_re)
2600,0.055,0.000,6.369,0.002,operations.py:83(__mul_core)
100,0.053,0.001,1330.062,13.301,operations.py:259(sqrt)
13400,0.051,0.000,0.071,0.000,z3core.py:1931(Z3_mk_sign_ext)
15500,0.051,0.000,1.261,0.000,z3.py:4188(BVAddNoOverflow)
26000,0.044,0.000,2.742,0.000,utils.py:17(matched_sizes)
13200,0.043,0.000,0.744,0.000,z3.py:3996(URem)
26400,0.042,0.000,1.392,0.000,{built-in method builtins.max}
13000,0.042,0.000,0.752,0.000,z3.py:3942(UGE)
13000,0.041,0.000,1.827,0.000,utils.py:21(match_sizes)
13400,0.040,0.000,0.192,0.000,z3.py:4097(SignExt)
78000,0.040,0.000,1.349,0.000,utils.py:18(<genexpr>)
13000,0.038,0.000,0.056,0.000,z3core.py:1916(Z3_mk_bvsgt)
13200,0.038,0.000,0.056,0.000,z3core.py:1866(Z3_mk_bvurem)
13000,0.038,0.000,0.714,0.000,z3.py:3563(__gt__)
13000,0.038,0.000,0.054,0.000,z3core.py:1901(Z3_mk_bvuge)
13000,0.037,0.000,0.705,0.000,z3.py:3653(__rlshift__)
3400,0.036,0.000,5.216,0.002,operations.py:8(neg)
13000,0.036,0.000,0.932,0.000,z3.py:3349(__or__)
13000,0.036,0.000,0.945,0.000,z3.py:3372(__and__)
13000,0.036,0.000,0.053,0.000,z3core.py:1806(Z3_mk_bvand)
13000,0.036,0.000,0.052,0.000,z3core.py:1811(Z3_mk_bvor)
26000,0.033,0.000,1.306,0.000,utils.py:19(<listcomp>)
13000,0.032,0.000,0.048,0.000,z3core.py:1836(Z3_mk_bvneg)
10100,0.031,0.000,0.754,0.000,z3.py:3925(ULT)
10100,0.028,0.000,0.041,0.000,z3core.py:1881(Z3_mk_bvult)
13000,0.023,0.000,0.413,0.000,utils.py:23(<listcomp>)
13000,0.022,0.000,0.132,0.000,z3.py:3427(__neg__)
200,0.014,0.000,20.206,0.101,operations.py:148(div)
2500,0.013,0.000,0.017,0.000,z3core.py:1671(Z3_mk_distinct)
2800,0.010,0.000,0.210,0.000,z3.py:3395(__xor__)
2800,0.009,0.000,0.013,0.000,z3core.py:1816(Z3_mk_bvxor)
2600,0.009,0.000,0.194,0.000,z3.py:3303(__mul__)
2600,0.008,0.000,0.012,0.000,z3core.py:1851(Z3_mk_bvmul)
200,0.008,0.000,10.496,0.052,packing.py:137(convert_float)
2500,0.008,0.000,0.199,0.000,z3.py:953(__ne__)
200,0.005,0.000,0.482,0.002,operations.py:119(__div_core)
100,0.005,0.000,9.136,0.091,operations.py:96(mul)
13000,0.005,0.000,0.005,0.000,utils.py:22(<listcomp>)
100,0.003,0.000,0.067,0.001,{built-in method builtins.print}
300,0.003,0.000,0.004,0.000,z3core.py:2791(Z3_get_numeral_string)
400/100,0.003,0.000,0.051,0.001,z3printer.py:917(pp_app)
1600,0.002,0.000,0.008,0.000,z3.py:450(_ast_kind)
100,0.002,0.000,1330.105,13.301,api.py:174(sqrt)
1600,0.001,0.000,0.010,0.000,z3.py:1157(is_app)
500,0.001,0.000,0.006,0.000,z3.py:989(num_args)
100,0.001,0.000,0.041,0.000,z3printer.py:734(pp_prefix)
300,0.001,0.000,0.001,0.000,z3core.py:2726(Z3_get_app_arg)
300,0.001,0.000,0.013,0.000,z3.py:1005(arg)
400/100,0.001,0.000,0.054,0.001,z3printer.py:1000(pp_expr)
100,0.001,0.000,0.241,0.002,predicates.py:28(is_pos_inf)
500,0.001,0.000,0.001,0.000,z3core.py:2721(Z3_get_app_num_args)
200,0.001,0.000,0.015,0.000,z3.py:3976(UDiv)
200,0.001,0.000,0.005,0.000,z3.py:974(decl)
500,0.001,0.000,0.001,0.000,z3printer.py:312(__init__)
100,0.001,0.000,0.015,0.000,z3.py:1026(children)
100,0.001,0.000,1.949,0.019,z3.py:8205(simplify)
200,0.001,0.000,0.001,0.000,z3core.py:1856(Z3_mk_bvudiv)
300,0.001,0.000,0.001,0.000,z3core.py:2771(Z3_is_numeral_ast)
100,0.001,0.000,0.002,0.000,z3printer.py:416(seq)
200,0.001,0.000,0.001,0.000,utils.py:25(guaranteed_space)
100,0.001,0.000,2.853,0.029,predicates.py:100(lt)
200/100,0.001,0.000,0.001,0.000,z3printer.py:323(space_upto_nl)
500,0.001,0.000,0.001,0.000,z3printer.py:313(<listcomp>)
400,0.000,0.000,0.002,0.000,z3printer.py:396(compose)
200/100,0.000,0.000,0.002,0.000,z3printer.py:332(<listcomp>)
200,0.000,0.000,0.001,0.000,z3core.py:2716(Z3_get_app_decl)
1000,0.000,0.000,0.001,0.000,z3printer.py:380(space_upto_nl)
200,0.000,0.000,0.010,0.000,utils.py:30(guarantee_space)
100,0.000,0.000,0.006,0.000,z3printer.py:429(seq1)
400,0.000,0.000,0.002,0.000,z3.py:3719(is_bv_value)
100,0.000,0.000,0.006,0.000,z3.py:3449(__div__)
100,0.000,0.000,0.051,0.001,constructors.py:39(FloatValNaN)
300,0.000,0.000,0.006,0.000,z3printer.py:601(pp_bv)
300,0.000,0.000,0.004,0.000,z3.py:3703(as_string)
200/100,0.000,0.000,0.005,0.000,z3printer.py:470(pp_compose)
